products
product_id,product_name,product_category,price,,,,,,,
6366,USHA (Renewed) Mist Air Icy 400mm Pedestal Fan (Purple),appliances,,,,,,,,
6367,Havells OFR - 11Fin 2900-Watt PTC Fan Heater (Black) & Havells OFR - 9Fin 2400-Watt PTC Fan Heater (Black),appliances,"₹29,790.00",,,,,,,
6368,USHA SWH Misty 15L Metallic Silver,appliances,"₹11,295.00",,,,,,,
6369,"Air Purifier Filters Air Purifier Pre-Filter for Sharp FU-A80E-W , White (Pack of 2)",appliances,"₹1,000.00",,,,,,,
6370,Haier ES 3V C1 3-Litre Vertical Spa Water Heater,appliances,,,,,,,,
6371,Khaitan Adore Premier Hi-Speed Premium Decorative Ceiling Fan-Metallic Honey Brown,appliances,"₹3,800.00",,,,,,,
6372,BIRDLINE Water Heater & Tankless Electric Fast Water Heating Tap Instant Electric Water Heater Instant Hot Faucet Kitchen ...,appliances,"₹1,899.00",,,,,,,
6373,V-Guard ECV 2000 Heat Convector | Double Overheat Prevention Mechanism | Low Noise Performance | 1 Year Warranty,appliances,"₹3,700.00",,,,,,,
6374,"Mr.SHOT SMART Instant Running Water Heater, Made of First Class PPCP Plastic,Automatic Model, Threaded inlet model (Red CO...",appliances,"₹2,399.00",,,,,,,
6375,Spicado Traders Round Wall Air Hole Closer / Circle Air Cowl / Air Vent Grille Cover Ducting / Mosquito Net / Dust Control...,appliances,₹499.00,,,,,,,
6376,"Wisesorb Moisture Absorber Refill Hanging Bags, 12 Pack (7 oz. ea.) of Tyvek Paper Moisture Absorber Packets with 6pcs Hoo...",appliances,"₹11,119.00",,,,,,,
6377,"Shyam Tibcon Capacitor for Ceiling Fan, 3.15 MFD Capacitor/Condensor to Increase Speed, White 440V",appliances,"₹1,000.00",,,,,,,
6378,"Santimo Valtina Steel Home Miniature Brass Fan Model (Toy) Brass Battery Working Mini Table Fan for God Puja Room,Standar...",appliances,₹500.00,,,,,,,
6379,Pmw - Gas Geyser Ring Type Sensor - Geyser Inline Sensor - Pack Of 1,appliances,₹349.00,,,,,,,
6380,Krishvia 600 mm 24 Inch High Speed 4 Blade Anti-Dust Ceiling Fan Suitable for Kitchen/Veranda/Balcony Small Room with 900 ...,appliances,"₹2,199.00",,,,,,,
6381,"Delcot® Air Filter,Replacement for 6BT Cummins Engine and Generator Part No 3814695/3814696 Air Filter Element Generator S...",appliances,"₹3,200.00",,,,,,,
6382,Surya Instant Gas Water Heater Geyser with Heavy Copper Tank in 6.5 litres Instant/min Model White,appliances,"₹9,999.00",,,,,,,
6383,"SYSKA-SSK-SFD1100 MAXAIR DECO 1200 mm Silent Operation 3 Blade Ceiling Fan (White,Pack of 1)",appliances,"₹2,150.00",,,,,,,
6384,Eco Nation Activated Coconut Charcoal Natural Air Purifier For Bathroom Activated Coconut Charcoal Non-Electric Natural Ai...,appliances,₹399.00,,,,,,,
6385,KENSTAR Spring 10L (Blue) Water Heater,appliances,"₹11,560.00",,,,,,,
6386,Luminous Speed Max 400MM Pedestal High Speed Fan (White),appliances,"₹4,190.00",,,,,,,
6387,"GLEN 2900 Watts Electric Oil Filled Radiator Room Heater with 11 Fin (Black, 7015 OR11)",appliances,"₹14,995.00",,,,,,,
6388,V-Guard Plastic Tidalair Exhaust Fan 10-inch for 11.5x11.5 Inches Cutting (White),appliances,,,,,,,,
6389,"AirTamer Negative Ion Generator Rechargeable Personal Air Purifier A310, Black",appliances,,,,,,,,
6390,V-Guard Sprinhot 25 Litre Water Heater(Ivory),appliances,"₹15,199.00",,,,,,,
6391,Enamic UK Roto Grill Cabin Fan Office Fan 12 Inches 300 MM 100% Copper Motor High Speed || 1 Year Warranty || HSLV Technol...,appliances,"₹1,999.00",,,,,,,
6392,"Blueberry's OZON 16'' 5 Leaf High Speed 400mm Wall Fan, Powerful Motor with Oscillation Control (Black Red)",appliances,"₹3,190.00",,,,,,,
6393,"Glen 2500 Watt Electric Oil Filled Radiator (OFR) Room Heater With 11 Fin, White, No Fan | 2 Year Warranty (7011)",appliances,"₹12,595.00",,,,,,,
6394,Water Heater & Tankless Electric Fast Water Heating Tap Instant Electric Water Heater Instant Hot Faucet Kitchen Electric ...,appliances,"₹1,999.00",,,,,,,
6395,"POLAR FAN HEATER LAVA 2000 Watt, White",appliances,"₹2,160.00",,,,,,,
6396,CZ-IT Refillable Moisture Absorber (Pack of 3),appliances,₹759.00,,,,,,,
6397,Superfan Super Q 5 star rated high flow energy efficient 1050 mm (42 inches) BLDC ceiling fan with remote (Elegance Brown)...,appliances,"₹7,500.00",,,,,,,
6398,Orpat Climate Control – Quartz Heater – OQH-1470 - BLACK,appliances,,,,,,,,
6399,Pmw - Table Fan/Fan Capacitor - 440 VAC - Square Shape - 1.85uF - Pack of 1,appliances,₹399.00,,,,,,,
6400,woopme Shining Ceiling Or Roof Fan Blade Stickers for Living Kids Couple Bedroom Home Office Decor Vinyl Printed Fan Leaf ...,appliances,₹699.00,,,,,,,
6401,"Bajaj New Shakti Storage 15 Litre Vertical Water Heater, White, 4 Star & Bajaj 1000TSS OTG, 10 Litre",appliances,"₹16,769.00",,,,,,,
6402,GM Air MT Ceiling Fan 1200MM High Speed 400 RPM Powerful Motor With High Grade Copper Aerodynamically Designed Blades for ...,appliances,,,,,,,,
6403,Glen 1200 Watt Halogen Heater Black (7018 BL HL),appliances,"₹2,995.00",,,,,,,
6404,Elysian™ Original Silica Gel Desiccant Packets 200 Gram Silica Pouch (Pack of 3 Kg) - for Moisture Absorb - Protects Camer...,appliances,"₹1,260.00",,,,,,,
6405,Icstation 12V 7W Flexible Polyimide Heater Plate Adhesive PI Heating Film 25mmx50mm (Pack of 4),appliances,"₹6,300.00",,,,,,,
6406,Generic Mini Speed Desktop Switch Portable Usb Rechargeable Battery Cooling Cool Summer Outdoor Travel Office Air Fan,appliances,₹199.00,,,,,,,
6407,"PARABRAHMA 2 in 1 Star Projector Galaxy Lamp Cool Humidifier 3D LED Night Light Humidifiers For Home, humidifiers for home...",appliances,"₹1,449.00",,,,,,,
6408,"PARABRAHMA 2 in 1 Star Projector Galaxy Lamp Cool Humidifier 3D LED Night Light Humidifiers For Home, humidifiers for home...",appliances,"₹1,449.00",,,,,,,
6409,VEENA@ High Speed Mini Wall Cum Table Fan Small Size 3 Speed Setting With Powerful Copper Touch Motor 9 Inch Black 225 Mm ...,appliances,"₹1,699.00",,,,,,,
6410,"Vestar 1.5 Ton 3 Star Window AC White (Copper Condenser, VAWKT183AMT)",appliances,"₹29,999.00",,,,,,,
6411,Kenvi US 48 Watts Mini Table Fan Best Performance || High Speed Motor || 100% Copper Motor || 1 Year Warrenty || Modal - S...,appliances,"₹1,099.00",,,,,,,
6412,Morphy Richards Lavo 25 Litre Storage Water Heater (Red),appliances,"₹12,995.00",,,,,,,
6413,"STARVIN Single Rod Type Room Heater 1000 Watts , Make in India, Model Priya B310 (Multicolour)",appliances,₹999.00,,,,,,,
6414,Standard Lyft 6-Litre Water Heater (White),appliances,"₹11,000.00",,,,,,,
6415,WADBROS 25-Watts Window or Glass Exhaust Fan (Black),appliances,"₹2,790.00",,,,,,,
6416,Hindware Atlantic Ondeo Water Heater / Geyser 25 Ltrs- Pure White,appliances,"₹18,990.00",,,,,,,
6417,Venus 700870 1500-Watt Immersion Water Heater (Silver),appliances,₹985.00,,,,,,,
6418,"Kenstar Slim Line Air Cooler - 30L, White",appliances,,,,,,,,
6419,"Orient Electric CP3001H Air Cooler - 30L, White",appliances,"₹10,290.00",,,,,,,
6420,Ferroli Electrical Water Heater Caldo.10V,appliances,"₹10,770.00",,,,,,,
6421,"Instant Electric Water Heater Faucet Tap Hot Tap Home-Kitchen Water Heating Instantaneous Water Heater Tank Less for Tap,L...",appliances,,,,,,,,
6422,ENAVIJ Wall Fan High Speed Long Air Delivery with Powerful Motor 3 Speed Control 300 mm 12 Inch All Purpose Wall/Table Fan...,appliances,"₹1,999.00",,,,,,,
6423,MI STAR MI STAR 2000W Immersion Water Heater Rod ISI Certified Material Copper. Shock Proof Immersion Rod Water Proof.(Mul...,appliances,"₹1,299.00",,,,,,,
6424,MI STAR 2000 Watt Electric Water Heater Immersion Rod With Long Wire And Waterproof & Shockproof Protection | Instant Heat...,appliances,"₹1,299.00",,,,,,,
6425,"TechSupreme 6 inches 12 Volt DC Oscillating Automotive Fan, Multicolored",appliances,₹799.00,,,,,,,
6426,"Russell Hobbs ROR09 - 9 Fin 2000 Watt Oil Filled Radiator Room Heater with 2 Year Warranty, Silver-Grey",appliances,"₹16,995.00",,,,,,,
6427,"\Oswim 12\""\""(300 MM) JHULA HI-SPEED CABIN FAN IVORY Suitable for (Low height ceiling rooms""",PC/laptop cooling,Get,,,,,,,
6428,"Pure Organic Activated CHARCOAL Non-Electric Air Purifier Deodorizer | Dehumidifier for Home, Car, Wardrobe, Fridge, Shoe ...",appliances,"₹1,498.00",,,,,,,
6429,"OVERSEAS MART Brass Antique Stand Fan with Wooden Tripod (Black) For Home, office Decor Nautical Fan",appliances,"₹4,999.00",,,,,,,
6430,UR LITTLE SHOP Air Cooler Grass_Cooling Pads_Wood Wool_18 x 24 Inches_Set Of 3 Pack_With 3 Iron Meshes And 2 Air Cooler Pe...,appliances,₹899.00,,,,,,,
6431,SAI PRASEEDA Powder Coated_ Rust Proof_ Movable_ Air Cooler Iron Trolley_ WHITE Color_With 2 Air Cooler perfumes SPAC2,appliances,"₹1,199.00",,,,,,,
6432,Wagzo-Electric Immersion Water Heater Rod with 100% Copper & Shockproof technology (1000W),appliances,₹999.00,,,,,,,
6433,Litost ® Water Geyser Heating Coil Element for Geyser 2 KW/2000Wt TIKONA SHAPE |TIN COPPER,appliances,"₹1,488.00",,,,,,,
6434,"Symphony KAIZEN 122 DB Desert Air Cooler - 22L, White",appliances,"₹4,999.00",,,,,,,
6435,HI PLASST PINS N PLUGS Switch Modular Step Type Fan Regular (White)(5),appliances,₹999.00,,,,,,,
6436,Philips Respironics System One 60 Series Heated Humidifier,appliances,"₹18,000.00",,,,,,,
6437,Trane American Standard Condenser FAN MOTOR 1/8 HP 230v X70370245010 MOT12004 by Trane GE Genteq,appliances,₹899.00,,,,,,,
6438,WorldCare® 6 Inch 40W Exhaust Fan Shutter Wall Ventilator Booster Extractor Air Blower484700 | Pack of 1,appliances,"₹9,764.00",,,,,,,
6439,"Original Outdoor Motor for Daikin, UC-1187",appliances,"₹2,549.00",,,,,,,
6440,"DOZERA Humidifier for room, Air Humidifier With Cool Mist Humidifiers aroma diffuser for Aroma Air Humidifier with Led Nig...",appliances,"₹3,599.00",,,,,,,
6441,"BIYALI Desk Clip Electric Fan - Mini Portable 2 Gear Shaking Head For Home Desktop (Multicolor, Pack Of 1)",appliances,"₹1,845.00",,,,,,,
6442,Rally Pluto DLX ceiling Fan 1200mm 3 Blade (White),appliances,,,,,,,,
6443,Rally Decowind ceiling Fan 1200mm 3 Blade Brown,appliances,,,,,,,,
6444,"ZURU BUNCH®Moon Lamp Cool Mist Humidifier for Bedroom, 2-in-1 Galaxy Lamp Essential Oil Diffuser for Baby, USB Personal Hu...",appliances,₹999.00,,,,,,,
6445,Astberg Y Joint PVC (100mm/4),appliances,"₹2,999.00",,,,,,,
6446,Vedanta Vision 220VAC / 400 Watts Wardrobe/Cabinets/Closet IR Sensor Smart Home & Kitchen Model Auto Lights On/Off,appliances,"₹1,880.00",,,,,,,
6447,"EKNOOR Bulb Automatic Spray Humidifier Sanitizer Air freshener Seven Color Led, Night Light Diffuser Air Purifier for Home...",appliances,₹999.00,,,,,,,
6448,Ansawi fan Dust Cover with Drawstring Washable Electric Fans Dust Covers Round Safety Fan Cover for Household Floor Fans T...,appliances,₹599.00,,,,,,,
6449,"PPJ ®- Instant Water Heater/Geyser Tap Auto Cut Off Portable Gyser for Kitchen, Bathroom, Office, Restaurants, Labs, Clini...",appliances,"₹1,999.00",,,,,,,
6450,"IMTION ( Pack of 10 Fan / Pankhudi ) Dc Toy Motor Fan Blades for Projects, Mini Fan & DIYs Use of projest Work (Multicolor)",appliances,₹200.00,,,,,,,
6451,"Maharaja Whiteline Fiesta Instant Water Heater, 3 litre, Hi-grade Copper Element, Rust & Shock proof ABS Body, Dual tone -...",appliances,"₹4,649.00",,,,,,,
6452,"Nixnine Aluminium Ventilation Jali & Kitchen Jali Ventilator Grill (Silver, 100mm X 15mm x 1.5mm) (4x4 Inch) Pack of 2",appliances,"₹1,080.00",,,,,,,
6453,Manifold Electric India Wall Exhaust Fan Chimney Vent Pipe Cover and Mosquito Net Dust Controller 6 INCH (White -3 PCS),appliances,₹499.00,,,,,,,
6454,Crompton E-Save Energy Efficient Designer BLDC Ceiling Fan 1200 mm (Ivory) (CFENESV48IVY5S),appliances,"₹5,849.00",,,,,,,
6455,TruSens Z-1000 Air Purifier + Specialty Pet HEPA Filter (Bundle),appliances,"₹25,198.00",,,,,,,
6456,APURK Barbecue Grill Air Fan Blower Charcoal Blower Pump for Campfire Fireplace Picnic Camping Tracking Starter Organizer ...,appliances,₹589.00,,,,,,,
6457,MARC Rev I Economy Rage I 48 INCH I Ceiling Fan - Brown,appliances,"₹1,799.00",,,,,,,
6458,USHA Ace-Ex 1200mm Ceiling Fan (White) pack of 2,appliances,"₹3,660.00",,,,,,,
6459,RAVI Mini Pedestal Eco Hi-Speed Fan 400mm (Grey with Speed Regulator),appliances,"₹3,400.00",,,,,,,
6460,"Havells Enticer Art Heritage 1200mm Decorative, Dust Resistant, High Power in Low Voltage (HPLV), High Speed Ceiling Fan (...",appliances,"₹6,060.00",,,,,,,
6461,ACTIVA 1200MM 390 RPM HIGH Speed BEE Approved 5 Star Rated Pure Copper Anti DUST Coating Galaxy-1 Ceiling Fan Silver Blue_...,appliances,"₹2,490.00",,,,,,,
6462,"Glen 2400 Watt Electric Oil Filled Radiator Room Heater With 9 Fin (7015 Or9) , Black",appliances,"₹13,495.00",,,,,,,
6463,Everest 1500W Pure Copper Classic Immersion Water Heater Rod (Black),appliances,₹785.00,,,,,,,
6464,Lonik Instant Water Geyser Portable Water Heater LTPL-7060,appliances,"₹2,525.00",,,,,,,
6465,CONA Gold 3211 Medium Speed 5 Step Fan Regulator 100W White,appliances,₹225.00,,,,,,,
6466,Orpat OCH-1270 2000-Watt Convector Heater (Silver),appliances,"₹2,300.00",,,,,,,
6467,JETLY AXLAIR 06 (JAXLF-06),appliances,₹995.00,,,,,,,
6468,"Greenup Wall Exhaust Fan, Chimney Vent Pipe,Air Vent Cover,Ventilation Air Hole Closer Net for Protects Your Home from Dus...",appliances,₹999.00,,,,,,,
6469,alijanenterpraises Antique Brass table Fan With Wooden tripod Stand,appliances,,,,,,,,
6470,HAVAI Honeycomb Pad - Set of 3 - for Orient Snowbreeze Magnus 85 Litre Desert Cooler,appliances,"₹2,190.00",,,,,,,
6471,ZONVER® table fan cover dust proof table fun cover Wall Mount Fan Stand Pedestal Fan and Outdoor Fan Multi Design,appliances,₹499.00,,,,,,,
6472,"\Nouvetta 16\""\"" Farrata Stand Fan with High Speed for Cooling ( Transparent Blade)""","White + Orange\"",₹1","999""",,,,,,,
6473,AVS COMPONENTS 12V DC Fan kit (555 DC Motor + 6 inch Fan Blade + 1 mtr Copper Wire + Switch),appliances,₹459.00,,,,,,,
6474,Femerell Aluminum Flexible Duct Pipe Expended Upto 10 ft with Cowl Cover 6 Inch Diameter (Silver),appliances,,,,,,,,
6475,one meter pipe for instant geyser,appliances,₹399.00,,,,,,,
6476,"OBBO Portable Instant Water Heater/Geyser for Kitchen, Bathroom, Office, Restaurants, Labs, Clinics, Saloon, Beauty Parlor...",appliances,"₹4,999.00",,,,,,,
6477,"Anchor by Panasonic 65322 Penta Modular 2M 100 W Polycarbonate Dura Fan Regulator (White, Pack of 4)",appliances,"₹1,999.00",,,,,,,
6478,"UCRAVO Magic Cool Mist Humidifiers Essential Oil Diffuser Air Humidifier with Led Night Light Colorful Change for Car, Off...",appliances,₹999.00,,,,,,,
6479,Raptor Air Conditioner Motor 55 watt 1100 RPM Outdoor Unit RA 702,appliances,"₹2,200.00",,,,,,,
6480,Indo 6 inch Axial Exhaust Fan (Black),appliances,"₹1,599.00",,,,,,,
6481,"ACTIVA 1200 MM Corolla Ceiling Fan 390 RPM High Speed BEE Approved, Anti Dust Coating Pure Copper Motor with 2 Year Warran...",appliances,"₹2,490.00",,,,,,,
6482,Zahab Humidifire Air Round Electric USB Mini Humidifier Aroma Oil Diffuser Humidifier Office Decor Ultrasonic Cool Mist Hu...,appliances,₹999.00,,,,,,,
6483,Lonik Premium Super Instant Water Heater®™ with 2 Years Replacement Guarantee LTPL-9050,appliances,"₹3,299.00",,,,,,,
6484,Glen 15 L Square Water Heater Digital Controls With Remote 2000 Watt (WH-7055 15L),appliances,"₹16,495.00",,,,,,,
6485,"Luminous PetalAire 600mm High Speed Ceiling Fan for Home and Office (2 Year Warranty, Brown)",appliances,"₹2,490.00",,,,,,,
6486,AO Smith HSE-SGS-025 Storage 25 Litre Vertical Water Heater White Body Red Panel 4 Star,appliances,"₹18,200.00",,,,,,,
6487,"Bladeless Table Fan with Adjustable LED Night Light, 4000mAh Rechargeable Battery, 3 Speeds&Touch Control, Portable Desk F...",appliances,"₹8,086.00",,,,,,,
6488,"\QemiQ Retail®- \""\""Fan Speed Controller Knob.Hole Size 5 MM 6 Unit's\""",appliances,₹399.00,,,,,,,
6489,Elisco Instant Electric Water Heater Faucet Hot Tap with Shower Home-Kitchen- Bathroom LED Temperature Electric Heating Ta...,appliances,"₹2,599.00",,,,,,,
6490,SUMMERCOOL Nano Carbon 500 Watts Room Heater | Quick heating | Rust-free metal grill front | Lightweight for easy portabil...,appliances,"₹1,599.00",,,,,,,
6491,DOGOU 2500W 50A DC 12-48V Induction Heating Board ZVS Power Supply Module High Frequency Low Voltage Flyback Driver Heater...,appliances,"₹19,084.00",,,,,,,
6492,HAVAI Honeycomb Pad - Set of 3 - for Symphony Storm 100 Litre Desert Cooler,appliances,"₹2,190.00",,,,,,,
6493,"Voltas 1 Ton 3 Star Inverter Split AC (Copper, 2022 Model, 123V ADQ (R32), White)",appliances,,,,,,,,
6494,"Voltas Split Air Conditioner SAC 184V DAZJ, White",appliances,"₹69,990.00",,,,,,,
6495,"Elysian Silica Gel Loose Powder/Silica Sand Moisture Absorber For Wardrobe, Storage Compartment, Kitchen Cabinets, Almira...",appliances,"₹1,679.00",,,,,,,
6496,"Runbugz Activated Charcoal Air Purifiers Dehumidifier for Home, Car, Wardrobe, Fridge, Shoe Rack, Bathroom, Kitchen (Mediu...",appliances,₹499.00,,,,,,,
6497,"Lonik Instant water geyser water heater for quick hot water, with 18 month replacement guaranty handy to use in bathroom h...",appliances,"₹3,250.00",,,,,,,
6498,ARDNIB Kitchen Chimney Aluminium Exhaust Pipe expandable upto 10 feet length (6inch Pipe),appliances,"₹1,499.00",,,,,,,
6499,Polycab ELANZA HIGH SPEED PREMIUM CEILING FAN 900MM PEARL BROWN (ANTI RUST,appliances,"₹4,100.00",,,,,,,
6500,GreatWhite (FIANA) 100W/120W 1 Module Modular Step-Type EME Fan Regulator (White) (Pack of 2),appliances,"₹1,000.00",,,,,,,
6501,GM Air MT Ceiling Fan 1200MM High Speed 400 RPM Powerful Motor With High Grade Copper Aerodynamically Designed Blades for ...,appliances,,,,,,,,
6502,AA ALOK AGENCIES 3000W Stainless Steel Outdoor Electric Patio Garden Heater,appliances,"₹20,999.00",,,,,,,
6503,VARSHINE || Electric Water Heater Immersion || 1500W Shockproof || Waterproof || IS 302-2-201 Approved || Make in India ||...,appliances,₹699.00,,,,,,,
6504,"Smart Multi functional Car Air Purifier, PM 2.5 Display, HEPA filter H13 & Eco friendly UVC LED, C Type input interface in...",appliances,"₹6,999.00",,,,,,,
6505,Jupiter Bullet 4 Blades BLDC Motor 900 mm | Energy Efficient 5 Star Energy Saver | High Speed Decorative Ceiling Fan Remot...,appliances,"₹4,500.00",,,,,,,
6506,"Satya Vipal Vinyl Astronomy Ceiling Sticker, 0.39 x 7.48 x 11.41 Inches, Green",appliances,₹300.00,,,,,,,
6507,KRISHNAGALLERY1 Laddu Gopal Kanha ji Dress Fancy Full Combo Set Size 0 No Red Color,appliances,₹349.00,,,,,,,
6508,Glive's BBQ Fan Hand Cranked Fan Outdoor Cooking Picnic Fire Air Bellows Fan/Blower Tool,appliances,₹499.00,,,,,,,
6509,Hindware Atlantic HI03PDD30E1 3-Litre Instant Water Heater,appliances,"₹3,850.00",,,,,,,
6510,Eveready IH402 1500-Watt Immersion Rod (Black),appliances,₹725.00,,,,,,,
6511,ACO® Decorative Cassette Ceiling fan AP1624 for Home and Office with Remote control l Rotating Grill l Anti Rust Body (Whi...,appliances,"₹9,999.00",,,,,,,
6512,MI STAR 2000 Watt Electric Water Heater Immersion Rod With Long Wire And Waterproof & Shockproof Protection | Instant Heat...,appliances,₹999.00,,,,,,,
6513,"Hindware Atlantic 2500 Watt Ofr Room Heater With Ptc Fan - Atruro 11 Fin, White",appliances,"₹16,490.00",,,,,,,
6514,Havells Amaya 1400mm Energy Saving with Remote Control 5 Star Decorative BLDC Ceiling Fan (Silver Ash),appliances,,,,,,,,
6515,"Rambot (SPECIAL DEAL WITH 5 YEARS WARRANTY Adjustable Toofan High Speed Farrata Stand Fan For Birthday, Party, Wedding etc",appliances,"₹4,999.00",,,,,,,
6516,"\Sorica 5\""\"" inch Stainless Steel S Shaped S Hooks Heavy Duty for Hanging in Workshop""",Ceiling Fan,,,,,,,,
6517,"classic art Antique Floor Fan, Royal Navy Fan With Brown Wooden Tripod Stand",appliances,"₹6,899.00",,,,,,,
6518,"Urban Sajavaat Air Humidifier for Room & Aroma Diffuser, Revival Island Moai Humidifier Cool Mist Generator, Auto Shut-Of...",appliances,"₹1,999.00",,,,,,,
6519,"Saleshop365 Instant Electric Water Heating Faucet Tap Geyser Wall Mounted Tankless for kitchen bathroom Sink, Water Heater...",appliances,"₹2,500.00",,,,,,,
6520,"Remi 300mm hi speed table fan 12\"",White and Blue\""","₹3,100.00",,,,,,,,
6521,Hindware Snowcrest FLURRY 52L Desert Cooler,appliances,,,,,,,,
6522,"SafeOxy Organic Air Purifier and Freshener, Dehumidifier & Deodoriser Charcoal Bag for Car/Bathroom/Kitchen - 200 Grams Pa...",appliances,₹999.00,,,,,,,
6523,"Urban king -brand100 copperPVC Glass Exaust Fan for Kitchen/Bathroom (Blade Size 150 MM/6Inches), White",appliances,₹999.00,,,,,,,
6524,\WATERTECH SYSTEMS Triangle Weighted Pool and Spa Vacuum Head,"11\""\"" Wide Cleaning Surface Safe on Vinyl Lined Pools\""",appliances,"₹2,599.00",,,,,,
6525,Salzer ARFG Step Type Fan Regulator - 2M,appliances,,,,,,,,
6526,"Faber Glitz 6 Ltr. Storage Water Heater/Geyser (5 Star,2KW, Free Installation) White+Black",appliances,"₹9,990.00",,,,,,,
6527,USHA Striker Galaxy 1200mm 80-watt Goodbye Dust Ceiling Fan with Anti Dust Feature (Pearl White Chrome),appliances,"₹3,499.00",,,,,,,
6528,(Renewed) Havells Sprint 400mm Pedestal Fan (Blue),appliances,,,,,,,,
6529,Meditech BPC oxygen flow meter with Humidifier Bottle,appliances,₹700.00,,,,,,,
6530,Hilton Carbon Infrared Room Heater 500/1000 Watts ISI 2 Rods Oscillation Feature Quick Heating No Oxygen Burning Low Power...,appliances,"₹4,999.00",,,,,,,
6531,"Jiyatech Auto Cut Off Portable Instant Water Heater/Geyser for Kitchen, Bathroom, Office, Restaurants, Labs, Clinics, Salo...",appliances,"₹1,599.00",,,,,,,
6532,VARSHINE White Cabin Fan Office Fan 9 Inch 225 MM 100% Copper Motor High Speed || 1 Year Warranty || HSLV Technology || Ma...,appliances,"₹1,499.00",,,,,,,
6533,MIXEN USB Essential Oil Diffuser Two Flame Colors Flame Effect Humidifier Aroma Diffusers Ultrasonic Air Humidifier Home O...,appliances,"₹5,499.00",,,,,,,
6534,Roshvini high speed 12 inch wall cum table fan 12 inch size 3 speed selting with powerfull copper touch Motor 300 MM Table...,appliances,"₹1,999.00",,,,,,,
6535,Candes NEO ISI Mark Shock-Proof & Water Proof Immersion Heater Rod (1500 W),appliances,₹639.00,,,,,,,
6536,Orpat Climate Control – PTC Heaters – OPH-1210 –WHITE,appliances,"₹2,295.00",,,,,,,
6537,Zonoxo Folding 6 Watts Rechargeable Table Fan with Powerful 21SMD LED Light And Battery Operated with USB Charging And AC ...,appliances,,,,,,,,
6538,"True Light (Tibcon) Capacitor for Ceiling Fan 3.15 MFD, Increasing Fan Speed (2pcs) White",appliances,₹199.00,,,,,,,
6539,"Symphony JUMBO 65 DB Desert Air Cooler 61-litres, with Trolley, Powerful Double Blower, Fully Closable Louvers, 3-Side Coo...",appliances,"₹13,799.00",,,,,,,
6540,Bullshot Shock Proof & Water Proof 2000 Watt Brass (Blue) Immersion Rod,appliances,₹599.00,,,,,,,
6541,"Kenstar Cool Grande 80 Litres Desert Air Cooler with remote (Inverter Compatible, KCLCGDGY080FRH-ETA, Grey)",appliances,,,,,,,,
6542,Havells Immersion HB15 1500 Watt (White Blue) & Havells Leganza 1200mm Ceiling Fan (Bronze and Gold),appliances,"₹6,805.00",,,,,,,
6543,Luker Exhaust Fan LXGL06 150mm Ivory colour,appliances,"₹1,299.00",,,,,,,
6544,Usha Misty 25 Ltr 2000-Watt 5 Star Storage Water Heater (Blue Hibiscus),appliances,"₹8,590.00",,,,,,,
6545,Activa HIGH Speed 850 RPM Galaxy-1 4 Blades (600MM) Anti DUST Coating Ceiling Fan (Silver & Blue)-2 Year Warranty Pack of 2,appliances,"₹5,980.00",,,,,,,
6546,Bajaj Fresh Air Maxima DXI 150 mm Exhaust Fan (White),appliances,"₹1,740.00",,,,,,,
6547,Polar Copper Winding Winpro Fan (Brown),appliances,"₹2,999.00",,,,,,,
6548,"AC220V 3000W Heating Element Coil, Fecral Heating Alloy Kiln Furnace High Resistance Restring Wire 792mm",appliances,,,,,,,,
6549,Fuvis Charger Of Electric Hot Water Bottle And Hand Warmer Heater Bag for Winter,appliances,₹499.00,,,,,,,
6550,Aluminium Kitchen Air Ventilation Jali 2Pcs 12 inch,appliances,₹900.00,,,,,,,
6551,"DAWAR डावर Exhaust Fan 230mm/9 inches Glossy Grey Black Heavy Duty ISO 9001:2015 Certified Product DA05 (Grey,Pack Of 1)",appliances,"₹2,999.00",,,,,,,
6552,Spicado Traders Wall Exhaust Fan Chimney Vent Pipe Cover Mosquito Net Dust Controller/Square Type Air Vent Grille Cover Du...,appliances,₹699.00,,,,,,,
6553,"Ceiling Fan Suitable For Kitchen,Balcony,Small Room- 600 mm 24 Inch (Brown)",appliances,,,,,,,,
6554,PGSA2Z 26.5 Centimeters Rod Halogen Tube Smart Room Heater 220V AC 400/Watt (Pack of 2),appliances,₹800.00,,,,,,,
6555,PUSHKART High Speed 12 Inch Wall Cum Table Fan 12 Inch Size 3 Speed Setting With Powerful Copper Touch Motor 300 Mm Table ...,appliances,"₹1,899.00",,,,,,,
6556,"DIY Crafts Mist Nozzle Set Updated Fan Misting Kit for a Cool Patio Breeze - Leak Blocker Added, Turns Heat Down by 20 Deg...",appliances,"₹2,495.00",,,,,,,
6557,Ifco Impact Fan Bearing Puller (6202),appliances,₹799.00,,,,,,,
6558,Surya Roshni HC Warmth 2000 Watts Heat Convector Heaters (Black),appliances,"₹3,200.00",,,,,,,
6559,"Elysian Premium Blue Silica Gel 0.5 KG Pack, Moisture absorbents, Dehumidifier Silica Gel Bags for Moisture, Room, Kitche...",appliances,"₹2,800.00",,,,,,,
6560,Astberg AF-315P (315mm/12) (2206CMH/1298CFM) /Silent mix flow/Inline fan/Duct fan/Inline duct fan/Exhaust fan/Silent fan,appliances,"₹25,000.00",,,,,,,
